"@timestamp","@version",context,"data_stream.dataset",type,response,request,path,metrics,method,message,"logger_name",level,latency,host,"extra_data","data_stream.type","data_stream.namespace","event.original","_id","_index","_score"
"Aug 20, 2024 @ 01:02:09.666",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.510927376341026,""x2"":-0.9616235265054494,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.510927376341026, ""x2"": -0.9616235265054494, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.666Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007140636444091797, ""request"": ""{\""x1\"": -0.510927376341026, \""x2\"": -0.9616235265054494, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.510927376341026,\""x2\"":-0.9616235265054494,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","ukCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.663",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":0.1741424084587304,""x2"":-1.268541870819078,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": 0.1741424084587304, ""x2"": -1.268541870819078, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.663Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006525516510009766, ""request"": ""{\""x1\"": 0.1741424084587304, \""x2\"": -1.268541870819078, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":0.1741424084587304,\""x2\"":-1.268541870819078,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","pUCXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.661",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-2.4944725236510106,""x2"":0.38494773278437444,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -2.4944725236510106, ""x2"": 0.38494773278437444, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.661Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006985664367675781, ""request"": ""{\""x1\"": -2.4944725236510106, \""x2\"": 0.38494773278437444, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-2.4944725236510106,\""x2\"":0.38494773278437444,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","u0CXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.659",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.2508065575947271,""x2"":-0.3831906095444708,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.2508065575947271, ""x2"": -0.3831906095444708, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.659Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.000789642333984375, ""request"": ""{\""x1\"": -1.2508065575947271, \""x2\"": -0.3831906095444708, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.2508065575947271,\""x2\"":-0.3831906095444708,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","BUCXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.656",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.9999921908227232,""x2"":-0.5661179422807767,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.9999921908227232, ""x2"": -0.5661179422807767, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.656Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007238388061523438, ""request"": ""{\""x1\"": -0.9999921908227232, \""x2\"": -0.5661179422807767, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.9999921908227232,\""x2\"":-0.5661179422807767,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","4UCXbpEBFxHMiGpb1i_M",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.653",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.5985142345749493,""x2"":-1.6753709630638896,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.5985142345749493, ""x2"": -1.6753709630638896, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.653Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006046295166015625, ""request"": ""{\""x1\"": -0.5985142345749493, \""x2\"": -1.6753709630638896, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.5985142345749493,\""x2\"":-1.6753709630638896,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","GUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.651",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.7036443706694127,""x2"":0.08770709013807698,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.7036443706694127, ""x2"": 0.08770709013807698, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.651Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006821155548095703, ""request"": ""{\""x1\"": -0.7036443706694127, \""x2\"": 0.08770709013807698, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.7036443706694127,\""x2\"":0.08770709013807698,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","kUCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.648",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-2.9478140612168353,""x2"":-0.9098187961466808,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -2.9478140612168353, ""x2"": -0.9098187961466808, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.648Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007305145263671875, ""request"": ""{\""x1\"": -2.9478140612168353, \""x2\"": -0.9098187961466808, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-2.9478140612168353,\""x2\"":-0.9098187961466808,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","aUCXbpEBFxHMiGpb1i-a",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.646",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.215245568172811,""x2"":0.7850934311092836,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.215245568172811, ""x2"": 0.7850934311092836, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.646Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0010330677032470703, ""request"": ""{\""x1\"": -1.215245568172811, \""x2\"": 0.7850934311092836, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.215245568172811,\""x2\"":0.7850934311092836,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","fUCXbpEBFxHMiGpb1i-d",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.643",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-2.1369737818433014,""x2"":-1.1227961565415594,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -2.1369737818433014, ""x2"": -1.1227961565415594, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.643Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0011472702026367188, ""request"": ""{\""x1\"": -2.1369737818433014, \""x2\"": -1.1227961565415594, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-2.1369737818433014,\""x2\"":-1.1227961565415594,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","R0CXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.639",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.510124009987441,""x2"":-1.9500898291082276,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.510124009987441, ""x2"": -1.9500898291082276, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.639Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0009868144989013672, ""request"": ""{\""x1\"": -1.510124009987441, \""x2\"": -1.9500898291082276, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.510124009987441,\""x2\"":-1.9500898291082276,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","LUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.636",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.271057572823357,""x2"":-1.1889472246820811,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.271057572823357, ""x2"": -1.1889472246820811, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.636Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007307529449462891, ""request"": ""{\""x1\"": -1.271057572823357, \""x2\"": -1.1889472246820811, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.271057572823357,\""x2\"":-1.1889472246820811,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","QUCXbpEBFxHMiGpb1i-W",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.634",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-0.7947436383989634,""x2"":-1.7910232390156975,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -0.7947436383989634, ""x2"": -1.7910232390156975, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.634Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0006113052368164062, ""request"": ""{\""x1\"": -0.7947436383989634, \""x2\"": -1.7910232390156975, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-0.7947436383989634,\""x2\"":-1.7910232390156975,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","uECXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.631",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.7024863145922735,""x2"":-1.125147336307699,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.7024863145922735, ""x2"": -1.125147336307699, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.631Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0008177757263183594, ""request"": ""{\""x1\"": -1.7024863145922735, \""x2\"": -1.125147336307699, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.7024863145922735,\""x2\"":-1.125147336307699,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","pECXbpEBFxHMiGpb1i-n",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.629",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.5982967594350899,""x2"":-0.9927797992213399,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.5982967594350899, ""x2"": -0.9927797992213399, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.629Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007359981536865234, ""request"": ""{\""x1\"": -1.5982967594350899, \""x2\"": -0.9927797992213399, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.5982967594350899,\""x2\"":-0.9927797992213399,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","uUCXbpEBFxHMiGpb1i_I",".ds-logs-generic-default-2024.08.20-000001",0.025
"Aug 20, 2024 @ 01:02:09.626",1,null,generic,logstash,"{""message"":""Prediction successful"",""input_data"":{""x1"":-1.0153043972169211,""x2"":-0.05999902439976712,""tag"":""test_no_drift""},""prediction"":[0.0]}","{""x1"": -1.0153043972169211, ""x2"": -0.05999902439976712, ""tag"": ""test_no_drift""}","/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py","-",POST,"Log Data","python-logstash-logger",INFO,"0.001","DESKTOP-7CGFAPL","-",logs,default,"{""@timestamp"": ""2024-08-20T07:02:09.626Z"", ""@version"": ""1"", ""message"": ""Log Data"", ""host"": ""DESKTOP-7CGFAPL"", ""path"": ""/home/bubu/CF-classes/CodigoFacilito-Drift-Detection/api/middleware.py"", ""tags"": [], ""type"": ""logstash"", ""level"": ""INFO"", ""logger_name"": ""python-logstash-logger"", ""latency"": 0.0007803440093994141, ""request"": ""{\""x1\"": -1.0153043972169211, \""x2\"": -0.05999902439976712, \""tag\"": \""test_no_drift\""}"", ""tag"": ""test_no_drift"", ""method"": ""POST"", ""response"": ""{\""message\"":\""Prediction successful\"",\""input_data\"":{\""x1\"":-1.0153043972169211,\""x2\"":-0.05999902439976712,\""tag\"":\""test_no_drift\""},\""prediction\"":[0.0]}""}","BECXbpEBFxHMiGpb1i-V",".ds-logs-generic-default-2024.08.20-000001",0.025
